Source,Target,Weight
Anna Legowska,Henryk Kozlowski,1
Anna Legowska,Krzysztof Rolka,1
Anna Legowska,Maurizio Remelli,1
Anna Legowska,Rebecca Pogni,1
Anna Legowska,Remo Guerrini,1
Anna Lewandowska,Katarzyna Kopczewska,1
Anna Lewczuk,Jacek Lewkowicz,5
Anna Lewczuk,Jerg Gutmann,1
Anna Lewczuk,Katarzyna Metelska-Szaniawska,1
Anna Lewczuk,Mateusz Marcol,1
Anna Lewczuk,Rafal Wozniak,1
Anna Lewczuk,Stefan Voigt,1
Anna Maliszewka,Anna Nicinska,1
Anna Maliszewka,Dorota Holzer-Zelazewska,1
Anna Maliszewka,Irena E Kotowska,1
Anna Maliszewka,Magdalena Michalejko,1
Anna Maliszewka,Maja Rynko,1
Anna Maliszewka,Malgorzata Bala,1
Anna Maliszewka,Malgorzata Kalbarczyk-Steclik,1
Anna Maliszewka,Marta Palczynska,1
Anna Maliszewka,Mateusz Najsztub,1
Anna Maliszewka,Michal Myck,1
Anna Maliszewka,Monika Oczkowska,1
Anna Maliszewka,Roman Topor-Madry,1
Anna Maliszewka,Wojciech Paczynski,1
Anna Marzec,Dorota Stuglik,1
Anna Marzec,Joanna Kotowicz-Jawor,1
Anna Marzec,Piotr Boguszewski,1
Anna Marzec,Tadeusz Smuga,1
Anna Marzec,Wanda Karpinska-Mizielinska,1
Anna Micha3Ek,Jan Micha3Ek,1
Anna Michalak,Radoslaw Wlostowski,1
Anna Michalek,Jan Jakub Michalek,3
Anna Michalek,Jan Jakub Michalek,3
Anna Michalek,Mycielski Jerzy,3
Anna Nicinska,Dorota Holzer-Zelazewska,1
Anna Nicinska,Kula Grzegorz,2
Anna Nicinska,Irena E Kotowska,1
Anna Nicinska,Jakub Zawieska,2
Anna Nicinska,Joan Costa-Font,6
Anna Nicinska,Joanna Rachubik,2
Anna Nicinska,Jorge Garcia-Hombrados,4
Anna Nicinska,Maciej Grzenda,2
Anna Nicinska,Magdalena Michalejko,1
Anna Nicinska,Maja Rynko,1
Anna Nicinska,Malgorzata Bala,1
Anna Nicinska,Malgorzata Kalbarczyk-Steclik,5
Anna Nicinska,Malgorzata Kalbarczyk-Steclik,3
Anna Nicinska,Marta Palczynska,1
Anna Nicinska,Mateusz Najsztub,1
Anna Nicinska,Michal Myck,1
Anna Nicinska,Monika Oczkowska,1
Anna Nicinska,Roman Topor-Madry,1
Anna Nicinska,Satia Rozynek,2
Anna Nicinska,Shahriar Akhavan,2
Anna Nicinska,Wojciech Paczynski,1
Anna Ruzik-Sierdzinska,Kula Gj,1
Anna Ruzik-Sierdzinska,Magdalena Rokicka,1
Anna Ruzik-Sierdzinska,Marek Gora,1
Anna Ruzik-Sierdzinska,Oleksandr Rohozynsky,1
Anna Ruzik-Sierdzinska,Kula Grzegorz,1
Anna Turovtseva,Pawel Sakowski,1
Anne White,Izabela Grabowska,1
Anne White,Krystyna Slany,1
Anne White,Pawel Kaczmarczyk,1
Anni Huhtala,Berit Hasler,1
Anni Huhtala,Daija Angeli,1
Anni Huhtala,Daiva Semeniene,1
Anni Huhtala,Heini Ahtiainen,1
Anni Huhtala,Ieva Oskolokaite,1
Anni Huhtala,James Cr Smart,1
Anni Huhtala,Janne Artell,1
Anni Huhtala,Jurgen Meyerhoff,1
Anni Huhtala,Kari Hyytiainen,1
Anni Huhtala,Kim Dahlbo,1
Anni Huhtala,Kristine Pakalniete,1
Anni Huhtala,Linus Hasselstrom,1
Anni Huhtala,Louise Martinsen,1
Anni Huhtala,Marie Maar,1
Anni Huhtala,Mikolaj Czajkowski,1
Anni Huhtala,Mohammed H Alemu,1
Anni Huhtala,Tea Nommann,1
Anni Huhtala,Tore Soderqvist,1
Anni Huhtala,Vivi Fleming-Lehtinen,1
Anni Huhtala,Yulia Khaleeva,1
Annica Sandstrom,Berit Hasler,1
Annica Sandstrom,Brian R Mackenzie,1
Annica Sandstrom,Daniel Oesterwind,1
Annica Sandstrom,Erik Bonsdorff,1
Annica Sandstrom,Frank Melzner,1
Annica Sandstrom,Gerald Schwarz,1
Annica Sandstrom,Harri Kuosa,1
Annica Sandstrom,Helen C Andersson,1
Annica Sandstrom,Henn Ojaveer,1
Annica Sandstrom,Jacob Carstensen,1
Annica Sandstrom,Jan Dierking,1
Annica Sandstrom,Jens Christian Refsgaard,1
Annica Sandstrom,Kari Hyytiainen,1
Annica Sandstrom,Karin Tonderski,1
Annica Sandstrom,Kerstin Johannesson,1
Annica Sandstrom,Klaus Hinsby,1
Annica Sandstrom,Linda Laikre,1
Annica Sandstrom,Marianne Zandersen,1
Annica Sandstrom,Michele Casini,1
Annica Sandstrom,Mikolaj Czajkowski,1
Annica Sandstrom,Monika Winder,1
Annica Sandstrom,Piotr Margonski,1
Annica Sandstrom,Sara Kurland,1
Annica Sandstrom,Seifeddine Jomaa,1
Annica Sandstrom,Thorsten Bh Reusch,1
Annica Sandstrom,Veijo Jormalainen,1
Anthony Levitas,Michal Zarzycki,1
Anthony Levitas,Thomas H Cochran,1
Antosiewicz M,Bartkiewicz P,1
Antosiewicz M,Bukowski M,1
Antosiewicz M,Cukrowska E,1
Antosiewicz M,Gebska J,1
Antosiewicz M,Julian Zawistowski,1
Antosiewicz M,Kowal P,1
Antosiewicz M,Regulski A,1
Antosiewicz M,Rosik P,1
Antosiewicz M,Krzysztof Szczygielski,1
Antosiewicz M,Szpor A,1
Antosiewicz M,Zub M,1
Arshad Hm,Ashraf Ru,1
Arshad Hm,Saeed R,1
Arshad Hm,Zaidi Sah,1
Arshia Hashemi,Greg Kaplan,1
Arshia Hashemi,Piotr Zoch,1
Arshia Hashemi,Steve Bond,1
Artur Ochojski,Dagmara Kociuba,2
Artur Ochojski,Katarzyna Kopczewska,4
Artur Ochojski,Pawel Churski,6
Artur Pokropek,Francesca Borgonovi,1
Artur Pokropek,Maciej Jakubowski,4
Artur Pokropek,Roman Dolata,1
Ashraf Ru,Saeed R,1
Ashraf Ru,Zaidi Sah,1
Aura Reggiani,Danny Czamanski,1
Aura Reggiani,Laurie A Schintler,1
Aura Reggiani,Roberto Patuelli,1
Axel Bruggemann,Beatrice Scheubel,1
Axel Bruggemann,Carlijn Eijking,1
Axel Bruggemann,Clement Marsilli,1
Axel Bruggemann,Floriane Van Den,1
Axel Bruggemann,Grzegorz Wesolowski,1
Axel Bruggemann,Isabella Moder,1
Axel Bruggemann,Joel Graca Alves,1
Axel Bruggemann,Juan Carlos Berganza,1
Axel Bruggemann,Lilian Kreitz,1
Axel Bruggemann,Luis Molina Sanchez,1
Axel Bruggemann,Markus Eller,1
Axel Bruggemann,Rafael Cezar,1
Axel Bruggemann,Roland Beck,1
Axel Bruggemann,Valerio Nispi Landi,1
Ayesha Riaz,Rana Umair Ashraf,1
Ayesha Riaz,Rashid Saeed,1
Badi H Baltagi,Bartlomiej Rokicki,2
Badi H Baltagi,Kenia Barreiro De Souza,1
Baranochnikov I,Slepaczuk R,1
Barbara Bobrowicz,Dagmara Mycielska,2
Barbara Bobrowicz,Gabriela Grotkowska,2
Barbara Bobrowicz,Jan Jakub Michalek,2
Barbara Bobrowicz,Joanna Tyrowicz,2
Barbara Bobrowicz,Lukasz Goczek,2
Barbara Bobrowicz,Maurice Obstfeld,2
Barbara Bobrowicz,Paul Robin Krugman,2
Barbara Bobrowicz,Pawel Gieraltowski,2
Barbara Bobrowicz,Wlodzimierz Siwinski,2
Barbara Gornicka,Barbara Grzechocinska,1
Barbara Gornicka,Christopher Kobierzycki,1
Barbara Gornicka,Filip A Dabrowski,1
Barbara Gornicka,Lukasz Michalowski,1
Barbara Gornicka,Marcin Chlebus,1
Barbara Gornicka,Miroslaw Wielgos,1
Barbara Grzechocinska,Christopher Kobierzycki,1
Barbara Grzechocinska,Filip A Dabrowski,2
Barbara Grzechocinska,Katarzyna Czarzasta,1
Barbara Grzechocinska,Lukasz Michalowski,2
Barbara Grzechocinska,Marcin Chlebus,2
Barbara Grzechocinska,Miroslaw Wielgos,2
Barbara Karbownik,Kula Grzegorz,2
Bartczak A,Braun-Kohlova M,1
Bartczak A,Chilton S,1
Bartczak A,Czajkowski M,1
Bartczak A,Desaigues B,1
Bartczak A,Farreras V,1
Bartczak A,Hutchison M,1
Bartczak A,Jeanrenaud C,1
Bartczak A,Kaderjak P,1
Bartczak A,Maca V,1
Bartczak A,Markiewicz O,1
Bartczak A,Markowska A,1
Bartczak A,Metcalf H,1
Bartczak A,Navrud S,1
Bartczak A,Nielsen Seested J,1
Bartczak A,Ortiz R,1
Bartczak A,Pellegrini S,1
Bartczak A,Rabl A,1
Bartczak A,Riera R,1
Bartczak A,Scasny M,1
Bartczak A,Stoeckel M-E,1
Bartczak A,Szanto R,1
Bartczak A,Urban J,1
Bartkiewicz P,Bukowski M,1
Bartkiewicz P,Cukrowska E,1
Bartkiewicz P,Gebska J,1
Bartkiewicz P,Julian Zawistowski,1
Bartkiewicz P,Kowal P,1
Bartkiewicz P,Regulski A,1
Bartkiewicz P,Rosik P,1
Bartkiewicz P,Krzysztof Szczygielski,1
Bartkiewicz P,Szpor A,1
Bartkiewicz P,Zub M,1
Bartlomiej Rokicki,Eduardo A Haddad,1
Bartlomiej Rokicki,Geoffrey Jd Hewings,3
Bartlomiej Rokicki,Iwona Kukulak-Dolata,1
Bartlomiej Rokicki,Jonathan M Horridge,2
Bartlomiej Rokicki,Kenia Barreiro De Souza,1
Bartlomiej Rokicki,Krzysztof Ostaszewski,1
Bartlomiej Rokicki,Lukasz Arendt,1
Bartlomiej Rokicki,Marcin Stepniak,2
Bartlomiej Rokicki,Mark Horridge,1
Bartlomiej Rokicki,Mieczyslaw W Socha,1
Bartlomiej Rokicki,Oliver Fritz,1
Bartosz Gawron,Bialecki T,1
Bartosz Gawron,Ewa Zaczynska,1
Bartosz Gawron,Janicka A,1
Bartosz Gawron,Katarzyna Januszewicz,1
Bartosz Gawron,Maciej Zawislak,3
Bartosz Gawron,Pawel Kazimierski,1
Bartosz Gawron,Piotr Lampart,1
Bartosz Gawron,Tomasz Bialecki,4
Bartosz Gawron,Tomasz Suchocki,2
Bartosz Witkowski,Ewa Witkowska,1
Bartosz Witkowski,Lucas Goczek,1
Bartosz Witkowski,Lukasz Goczek,2
Beata Bierut,Grzegorz Tchorek,2
Beata Bierut,Izabela D Tymoczko,2
Beata Bierut,Jacek Lewkowicz,2
Beata Bierut,Jakub Growiec,2
Beata Bierut,Jakub Muck,2
Beata Bierut,Jan Hagemejer,2
Beata Bierut,Kamil Wierus,2
Beata Bierut,Katarzyna Puchalska,2
Beata Bierut,Magdalena Rola-Janicka,2
Beata Bierut,Marcin Grela,2
Beata Bierut,Marcin Tomkiewicz,2
Beata Bierut,Marek Niechcial,2
Beata Bierut,Michal Gradzewicz,2
Beata Bierut,Michal Rubaszek,2
Beata Bierut,Paulina Broniatowska,2
Beata Bierut,Piotr Popowski,2
Beata Bierut,Rafal Slubowski,2
Beata Bierut,Stanislaw Cichocki,2
Beata Bierut,Tomasz Michalek,2
Beata Bierut,Tomasz Piasecki,2
Beata Bierut,Wawrzyniec Suleja,2
Beata Bierut,Wojciech Mroczek,2
Beata Kaleta,Filip A Dabrowski,1
Beata Kaleta,Jan Borysowski,1
Beata Kaleta,Leszek Paczek,1
Beata Kaleta,Marcin Chlebus,1
Beata Kaleta,Miroslaw Wielgos,1
Beata Tarnacka,Christina-Anastasia Rapidi,1
Beata Tarnacka,Conran Joseph,1
Beata Tarnacka,James Middleton,1
Beata Tarnacka,Mycielski Jerzy,2
Beata Tarnacka,Jolanta Kujawa,1
Beata Tarnacka,Maria Cristina Pagliacci,1
Beata Tarnacka,Pawel Turczyn,1
Beata Tarnacka,Piotr Tederko,1
Beatrice Scheubel,Carlijn Eijking,1
Beatrice Scheubel,Clement Marsilli,1
Beatrice Scheubel,Floriane Van Den,1
Beatrice Scheubel,Grzegorz Wesolowski,1
Beatrice Scheubel,Isabella Moder,1
Beatrice Scheubel,Joel Graca Alves,1
Beatrice Scheubel,Juan Carlos Berganza,1
Beatrice Scheubel,Lilian Kreitz,1
Beatrice Scheubel,Luis Molina Sanchez,1
Beatrice Scheubel,Markus Eller,1
Beatrice Scheubel,Rafael Cezar,1
Beatrice Scheubel,Roland Beck,1
Beatrice Scheubel,Valerio Nispi Landi,1
Bechtold P,Chaboureau J-P,1
Bechtold P,Cheinet S,1
Bechtold P,Cheng A,1
Bechtold P,Forbes R,1
Bechtold P,Grabowski W,1
Bechtold P,Grabowski Ww,1
Bechtold P,Grenier H,1
Bechtold P,Guichard F,1
Bechtold P,Halliwell C,1
Bechtold P,Jones Cg,1
Bechtold P,Khairoutdinov M,1
Bechtold P,Kohler M,1
Bechtold P,Lang S,1
Bechtold P,Nasuno T,1
Bechtold P,Petch J,1
Bechtold P,Petch Jc,1
Bechtold P,Piriou J-M,1
Bechtold P,Redelsperger J-L,1
Bechtold P,Tailleux R,1
Bechtold P,Tao W-K,1
Bechtold P,Tomasini M,1
Bechtold P,Wong R,1
Bechtold P,Wu X,1
Bechtold P,Xu K-M,1
Bela Galgoczi,Carlos Vargas-Silva,1
Bela Galgoczi,Janine Leschke,1
Bela Galgoczi,Juan F Jimeno,1
Bela Galgoczi,Mario Izquierdo Peinado,1
Bela Galgoczi,Matthias Busse,1
Bela Galgoczi,Mikkel Barslund,1
Bela Galgoczi,Pawel Kaczmarczyk,1
Bela Galgoczi,Timo Baas,1
Beldowski J,Metelska-Szaniawska K,1
Berit Hasler,Brian R Mackenzie,1
Berit Hasler,Daija Angeli,1
Berit Hasler,Daiva Semeniene,1
Berit Hasler,Daniel Oesterwind,1
Berit Hasler,Erik Bonsdorff,1
Berit Hasler,Frank Melzner,1
Berit Hasler,Gerald Schwarz,1
Berit Hasler,Harri Kuosa,1
Berit Hasler,Heini Ahtiainen,1
Berit Hasler,Helen C Andersson,1
Berit Hasler,Henn Ojaveer,1
Berit Hasler,Ieva Oskolokaite,1
Berit Hasler,Jacob Carstensen,1
Berit Hasler,James Cr Smart,1
Berit Hasler,Jan Dierking,1
Berit Hasler,Janne Artell,1
Berit Hasler,Jens Christian Refsgaard,1
Berit Hasler,Jurgen Meyerhoff,1
Berit Hasler,Kari Hyytiainen,2
Berit Hasler,Karin Tonderski,1
Berit Hasler,Kerstin Johannesson,1
Berit Hasler,Kim Dahlbo,1
Berit Hasler,Klaus Hinsby,1
Berit Hasler,Kristine Pakalniete,1
Berit Hasler,Linda Laikre,1
Berit Hasler,Linus Hasselstrom,1
Berit Hasler,Louise Martinsen,1
Berit Hasler,Marianne Zandersen,1
Berit Hasler,Marie Maar,1
Berit Hasler,Michele Casini,1
Berit Hasler,Mikolaj Czajkowski,2
Berit Hasler,Mohammed H Alemu,1
Berit Hasler,Monika Winder,1
Berit Hasler,Piotr Margonski,1
Berit Hasler,Sara Kurland,1
Berit Hasler,Seifeddine Jomaa,1
Berit Hasler,Tea Nommann,1
Berit Hasler,Thorsten Bh Reusch,1
Berit Hasler,Tore Soderqvist,1
Berit Hasler,Veijo Jormalainen,1
Berit Hasler,Vivi Fleming-Lehtinen,1
Berit Hasler,Yulia Khaleeva,1
Bernard Ziebicki,Janusz Nesterak,1
Bialecki T,Janicka A,1
Bialecki T,Katarzyna Januszewicz,1
Bialecki T,Pawel Kazimierski,1
Bialecki T,Piotr Lampart,1
Bialecki T,Tomasz Suchocki,1
Bierut Beata,Broniatowska Paulina,1
Bierut Beata,Cichocki Stanislaw,1
Bierut Beata,Gradzewicz Michal,1
Bierut Beata,Grela Marcin,1
Bierut Beata,Growiec Jakub,1
Bierut Beata,Hagemejer Jan,1
Bierut Beata,Izabela Tymoczko D,1
Bierut Beata,Kosior Anna,1
Bierut Beata,Lewkowicz Jacek,1
Bierut Beata,Michalek Tomasz,1
Bierut Beata,Mroczek Wojciech,1
Bierut Beata,Muck Jakub,1
Bierut Beata,Niechcial Marek,1
Bierut Beata,Piasecki Tomasz,1
Bierut Beata,Popowski Piotr,1
Bierut Beata,Puchalska Katarzyna,1
Bierut Beata,Rola-Janicka Magdalena,1
Bierut Beata,Rubaszek Michal,1
Bierut Beata,Slubowski Rafal,1
Bierut Beata,Stazka-Gawrysiak Agnieszka,1
Bierut Beata,Suleja Wawrzyniec,1
Bierut Beata,Tchorek Grzegorz,1
Bierut Beata,Tomkiewicz Marcin,1
Bierut Beata,Wierus Kamil,1
Bogdan Rosa,Lian-Ping Wang,1
Bogdan Rosa,Orlando Ayala,1
Bogdan Rosa,Wojciech W Grabowski,1
Bover O,Caju Pd,1
Bover O,Casado Jm,1
Bover O,Costa S,1
Bover O,Mccarthy Y,1
Bover O,Eva Sierminska,1
Bover O,Tzamourani P,1
Bover O,Villanueva E,1
Bover O,Zavadil T,1
Braun-Kohlova M,Chilton S,1
Braun-Kohlova M,Czajkowski M,1
Braun-Kohlova M,Desaigues B,1
Braun-Kohlova M,Farreras V,1
Braun-Kohlova M,Hutchison M,1
Braun-Kohlova M,Jeanrenaud C,1
Braun-Kohlova M,Kaderjak P,1
Braun-Kohlova M,Maca V,1
Braun-Kohlova M,Markiewicz O,1
Braun-Kohlova M,Markowska A,1
Braun-Kohlova M,Metcalf H,1
Braun-Kohlova M,Navrud S,1
Braun-Kohlova M,Nielsen Seested J,1
Braun-Kohlova M,Ortiz R,1
Braun-Kohlova M,Pellegrini S,1
Braun-Kohlova M,Rabl A,1
Braun-Kohlova M,Riera R,1
Braun-Kohlova M,Scasny M,1
Braun-Kohlova M,Stoeckel M-E,1
Braun-Kohlova M,Szanto R,1
Braun-Kohlova M,Urban J,1
Brenguier J-L,Collins Lr,1
Brenguier J-L,Devenish Bj,1
Brenguier J-L,Ijzermans Rha,1
Brenguier J-L,Peter Bartello,1
Brenguier J-L,Reeks Mw,1
Brenguier J-L,Szymon P Malinowski,1
Brenguier J-L,Vassilicos Jc,1
Brenguier J-L,Wang L-P,1
Brenguier J-L,Warhaft Z,1
Brenguier J-L,Wojciech W Grabowski,1
Brian R Mackenzie,Daniel Oesterwind,1
Brian R Mackenzie,Erik Bonsdorff,1
Brian R Mackenzie,Frank Melzner,1
Brian R Mackenzie,Gerald Schwarz,1
Brian R Mackenzie,Harri Kuosa,1
Brian R Mackenzie,Helen C Andersson,1
Brian R Mackenzie,Henn Ojaveer,1
Brian R Mackenzie,Jacob Carstensen,1
Brian R Mackenzie,Jan Dierking,1
Brian R Mackenzie,Jens Christian Refsgaard,1
Brian R Mackenzie,Kari Hyytiainen,1
Brian R Mackenzie,Karin Tonderski,1
Brian R Mackenzie,Kerstin Johannesson,1
Brian R Mackenzie,Klaus Hinsby,1
Brian R Mackenzie,Linda Laikre,1
Brian R Mackenzie,Marianne Zandersen,1
Brian R Mackenzie,Michele Casini,1
Brian R Mackenzie,Mikolaj Czajkowski,1
Brian R Mackenzie,Monika Winder,1
Brian R Mackenzie,Piotr Margonski,1
Brian R Mackenzie,Sara Kurland,1
Brian R Mackenzie,Seifeddine Jomaa,1
Brian R Mackenzie,Thorsten Bh Reusch,1
Brian R Mackenzie,Veijo Jormalainen,1
Broniatowska Paulina,Cichocki Stanislaw,1
Broniatowska Paulina,Gradzewicz Michal,1
Broniatowska Paulina,Grela Marcin,1
Broniatowska Paulina,Growiec Jakub,1
Broniatowska Paulina,Hagemejer Jan,1
Broniatowska Paulina,Izabela Tymoczko D,1
Broniatowska Paulina,Kosior Anna,1
Broniatowska Paulina,Lewkowicz Jacek,1
Broniatowska Paulina,Michalek Tomasz,1
Broniatowska Paulina,Mroczek Wojciech,1
Broniatowska Paulina,Muck Jakub,1
Broniatowska Paulina,Niechcial Marek,1
Broniatowska Paulina,Piasecki Tomasz,1
Broniatowska Paulina,Popowski Piotr,1
Broniatowska Paulina,Puchalska Katarzyna,1
Broniatowska Paulina,Rola-Janicka Magdalena,1
Broniatowska Paulina,Rubaszek Michal,1
Broniatowska Paulina,Slubowski Rafal,1
Broniatowska Paulina,Stazka-Gawrysiak Agnieszka,1
Broniatowska Paulina,Suleja Wawrzyniec,1
Broniatowska Paulina,Tchorek Grzegorz,1
Broniatowska Paulina,Tomkiewicz Marcin,1
Broniatowska Paulina,Wierus Kamil,1
Brzozowski M,Kubielas S,3
Grazyna Bukowska,Agnieszka Kopanska,1
Grazyna Bukowska,Grzegorz Kula,1
Grazyna Bukowska,Mlochowska Magdalena,1
Grazyna Bukowska,Joanna Siwinska-Gorzelak,1
Bukowski M,Cukrowska E,1
Bukowski M,Gebska J,1
Bukowski M,Julian Zawistowski,1
Bukowski M,Kowal P,1
Bukowski M,Regulski A,1
Bukowski M,Rosik P,1
Bukowski M,Krzysztof Szczygielski,1
Bukowski M,Szpor A,1
Bukowski M,Zub M,1
Burak Turgut,Jacek Suda,1
Burak Turgut,Patrick Pintus,1
Caju Pd,Casado Jm,1
Caju Pd,Costa S,1
Caju Pd,Mccarthy Y,1
Caju Pd,Eva Sierminska,1
Caju Pd,Tzamourani P,1
Caju Pd,Villanueva E,1
Caju Pd,Zavadil T,1
Carlijn Eijking,Clement Marsilli,1
Carlijn Eijking,Floriane Van Den,1
Carlijn Eijking,Grzegorz Wesolowski,1
Carlijn Eijking,Isabella Moder,1
Carlijn Eijking,Joel Graca Alves,1
Carlijn Eijking,Juan Carlos Berganza,1
Carlijn Eijking,Lilian Kreitz,1
Carlijn Eijking,Luis Molina Sanchez,1
Carlijn Eijking,Markus Eller,1
Carlijn Eijking,Rafael Cezar,1
Carlijn Eijking,Roland Beck,1
Carlijn Eijking,Valerio Nispi Landi,1
Carlos Vargas-Silva,Janine Leschke,1
Carlos Vargas-Silva,Juan F Jimeno,1
Carlos Vargas-Silva,Mario Izquierdo Peinado,1
Carlos Vargas-Silva,Matthias Busse,1
Carlos Vargas-Silva,Mikkel Barslund,1
Carlos Vargas-Silva,Pawel Kaczmarczyk,1
Carlos Vargas-Silva,Timo Baas,1
Casado Jm,Costa S,1
Casado Jm,Mccarthy Y,1
Casado Jm,Eva Sierminska,1
Casado Jm,Tzamourani P,1
Casado Jm,Villanueva E,1
Casado Jm,Zavadil T,1
Caterina Migliorini,Daniela Valensin,1
Caterina Migliorini,Elena Gaggelli,1
Caterina Migliorini,Francesco Berti,1
Caterina Migliorini,Gianni Valensin,1
Caterina Migliorini,Hanna Miecznikowska,1
Caterina Migliorini,Henryk Kozlowski,1
Caterina Migliorini,Krzysztof Rolka,1
Caterina Migliorini,Maurizio Remelli,1
Caterina Migliorini,Rebecca Pogni,1
Caterina Migliorini,Remo Guerrini,1
Chaboureau J-P,Cheinet S,1
Chaboureau J-P,Grabowski W,1
Chaboureau J-P,Grenier H,1
Chaboureau J-P,Guichard F,1
Chaboureau J-P,Jones Cg,1
Chaboureau J-P,Kohler M,1
Chaboureau J-P,Petch Jc,1
Chaboureau J-P,Piriou J-M,1
Chaboureau J-P,Redelsperger J-L,1
Chaboureau J-P,Tailleux R,1
Chaboureau J-P,Tomasini M,1
Charles J Seman,Daniel E Johnson,1
Charles J Seman,David A Randall,1
Charles J Seman,Donghai Wang,1
Charles J Seman,Francoise Guichard,1
Charles J Seman,Jon C Petch,1
Charles J Seman,Kuan-Man Xu,1
Charles J Seman,Leo J Donner,1
Charles J Seman,Marat Khairoutdinov,1
Charles J Seman,Ming-Hua Zhang,1
Charles J Seman,Richard T Cederwall,1
Charles J Seman,Shao Cheng Xie,1
Charles J Seman,Steven K Krueger,1
Charles J Seman,Wei-Kuo Tao,1
Charles J Seman,Wojciech W Grabowski,1
Charles J Seman,Yio John J,1
Cheinet S,Grabowski W,1
Cheinet S,Grenier H,1
Cheinet S,Guichard F,1
Cheinet S,Jones Cg,1
Cheinet S,Kohler M,1
Cheinet S,Petch Jc,1
Cheinet S,Piriou J-M,1
Cheinet S,Redelsperger J-L,1
Cheinet S,Tailleux R,1
Cheinet S,Tomasini M,1
Cheng A,Forbes R,1
Cheng A,Grabowski Ww,1
Cheng A,Halliwell C,1
Cheng A,Khairoutdinov M,1
Cheng A,Lang S,1
Cheng A,Nasuno T,1
Cheng A,Petch J,1
Cheng A,Tao W-K,1
Cheng A,Wong R,1
Cheng A,Wu X,1
Cheng A,Xu K-M,1
Chilton S,Czajkowski M,1
Chilton S,Desaigues B,1
Chilton S,Farreras V,1
Chilton S,Hutchison M,1
Chilton S,Jeanrenaud C,1
Chilton S,Kaderjak P,1
Chilton S,Maca V,1
Chilton S,Markiewicz O,1
Chilton S,Markowska A,1
Chilton S,Metcalf H,1
Chilton S,Navrud S,1
Chilton S,Nielsen Seested J,1
Chilton S,Ortiz R,1
Chilton S,Pellegrini S,1
Chilton S,Rabl A,1
Chilton S,Riera R,1
Chilton S,Scasny M,1
Chilton S,Stoeckel M-E,1
Chilton S,Szanto R,1
Chilton S,Urban J,1
Christian A Vossler,Ewa Zawojska,1
Christian A Vossler,Mikolaj Czajkowski,1
Christian A Vossler,Wiktor Budzinski,1
Christian J Delaunay,Marta Lubieniecka,2
Christian J Delaunay,Richard C Torrisi,2
Christina-Anastasia Rapidi,Conran Joseph,1
Christina-Anastasia Rapidi,James Middleton,1
Christina-Anastasia Rapidi,Mycielski Jerzy,1
Christina-Anastasia Rapidi,Jolanta Kujawa,1
Christina-Anastasia Rapidi,Maria Cristina Pagliacci,1
Christina-Anastasia Rapidi,Piotr Tederko,1
Christopher Kobierzycki,Filip A Dabrowski,1
Christopher Kobierzycki,Lukasz Michalowski,1
Christopher Kobierzycki,Marcin Chlebus,1
Christopher Kobierzycki,Miroslaw Wielgos,1
Cichocki S,Joanna Tyrowicz,1
Cichocki S,Marcinkowska I,1
Cichocki S,Saczuk K,2
Cichocki S,Schneider F,1
Cichocki S,Strzelecki P,4
Cichocki S,Tyrowicz J,3
Cichocki S,Wyszynski R,4
Cichocki Stanislaw,Gradzewicz Michal,1
Cichocki Stanislaw,Grela Marcin,1
Cichocki Stanislaw,Growiec Jakub,1
Cichocki Stanislaw,Hagemejer Jan,1
Cichocki Stanislaw,Izabela Tymoczko D,1
Cichocki Stanislaw,Kosior Anna,1
Cichocki Stanislaw,Lewkowicz Jacek,1
Cichocki Stanislaw,Michalek Tomasz,1
Cichocki Stanislaw,Mroczek Wojciech,1
Cichocki Stanislaw,Muck Jakub,1
Cichocki Stanislaw,Niechcial Marek,1
Cichocki Stanislaw,Piasecki Tomasz,1
Cichocki Stanislaw,Popowski Piotr,1
Cichocki Stanislaw,Puchalska Katarzyna,1
Cichocki Stanislaw,Rola-Janicka Magdalena,1
Cichocki Stanislaw,Rubaszek Michal,1
Cichocki Stanislaw,Slubowski Rafal,1
Cichocki Stanislaw,Stazka-Gawrysiak Agnieszka,1
Cichocki Stanislaw,Suleja Wawrzyniec,1
Cichocki Stanislaw,Tchorek Grzegorz,1
Cichocki Stanislaw,Tomkiewicz Marcin,1
Cichocki Stanislaw,Wierus Kamil,1
Cieslik A,Michalek J,1
Cieslik A,Mycielski J,1
Andrzej Cieslik,Michalek Jj,1
Andrzej Cieslik,Jerzy Mycielski,1
Claire Armstrong,Jannike Falk-Petersen,1
Claire Armstrong,Margrethe Aanesen,1
Claire Armstrong,Mikolaj Czajkowski,1
Claire Armstrong,Nick Hanley,1
Claire Armstrong,Stale Navrud,1
Claus Brand,Marcin Bielecki,1
Clement Marsilli,Floriane Van Den,1
Clement Marsilli,Grzegorz Wesolowski,1
Clement Marsilli,Isabella Moder,1
Clement Marsilli,Joel Graca Alves,1
Clement Marsilli,Juan Carlos Berganza,1
Clement Marsilli,Lilian Kreitz,1
Clement Marsilli,Luis Molina Sanchez,1
Clement Marsilli,Markus Eller,1
Clement Marsilli,Rafael Cezar,1
Clement Marsilli,Roland Beck,1
Clement Marsilli,Valerio Nispi Landi,1
Collins Lr,Devenish Bj,1
Collins Lr,Ijzermans Rha,1
Collins Lr,Peter Bartello,1
Collins Lr,Reeks Mw,1
