Source,Target,Weight,Source_normalized,Target_normalized
Broniatowska Paulina,Wierus Kamil,1,broniatowska paulina,wierus kamil
Brzozowski M,Kubielas S,3,brzozowski m,kubielas s
Bukowska Grazyna,Kopanska Agnieszka,1,grazyna bukowska,agnieszka kopanska
Bukowska Grazyna,Kula Grzegorz,1,grazyna bukowska,grzegorz kula
Bukowska Grazyna,Mlochowska Magdalena,1,grazyna bukowska,mlochowska magdalena
Bukowska Grazyna,Siwinska-gorzelak Joanna,1,grazyna bukowska,siwinska-gorzelak joanna
Bukowski M,Cukrowska E,1,bukowski m,cukrowska e
Bukowski M,Gebska J,1,bukowski m,gebska j
Bukowski M,Julian Zawistowski,1,bukowski m,julian zawistowski
Bukowski M,Kowal P,1,bukowski m,kowal p
Bukowski M,Regulski A,1,bukowski m,regulski a
Bukowski M,Rosik P,1,bukowski m,rosik p
Bukowski M,Szczygielski K,1,bukowski m,krzysztof szczygielski
Bukowski M,Szpor A,1,bukowski m,szpor a
Bukowski M,Zub M,1,bukowski m,zub m
Burak Turgut,Jacek Suda,1,mehmet burak turgut,jacek suda
Burak Turgut,Patrick Pintus,1,mehmet burak turgut,patrick pintus
Caju Pd,Casado Jm,1,caju pd,casado jm
Caju Pd,Costa S,1,caju pd,sonia costa
Caju Pd,Mccarthy Y,1,caju pd,yvonne mccarthy
Caju Pd,Sierminska E,1,caju pd,eva sierminska
Caju Pd,Tzamourani P,1,caju pd,panagiota tzamourani
Caju Pd,Villanueva E,1,caju pd,ernesto villanueva
Caju Pd,Zavadil T,1,caju pd,tibor zavadil
Carlijn Eijking,Clement Marsilli,1,carlijn eijking,clement marsilli
Carlijn Eijking,Floriane Van den,1,carlijn eijking,floriane van den
Carlijn Eijking,Grzegorz Wesolowski,1,carlijn eijking,grzegorz wesolowski
Carlijn Eijking,Isabella Moder,1,carlijn eijking,isabella moder
Carlijn Eijking,Joel Graca alves,1,carlijn eijking,joel graca alves
Carlijn Eijking,Juan Carlos berganza,1,carlijn eijking,juan carlos berganza
Carlijn Eijking,Lilian Kreitz,1,carlijn eijking,lilian kreitz
Carlijn Eijking,Luis Molina sanchez,1,carlijn eijking,luis molina sanchez
Carlijn Eijking,Markus Eller,1,carlijn eijking,markus eller
Carlijn Eijking,Rafael Cezar,1,carlijn eijking,rafael cezar
Carlijn Eijking,Roland Beck,1,carlijn eijking,roland beck
Carlijn Eijking,Valerio Nispi landi,1,carlijn eijking,valerio nispi landi
Carlos Vargas-silva,Janine Leschke,1,carlos vargas-silva,janine leschke
Carlos Vargas-silva,Juan F jimeno,1,carlos vargas-silva,juan f jimeno
Carlos Vargas-silva,Mario Izquierdo peinado,1,carlos vargas-silva,mario izquierdo peinado
Carlos Vargas-silva,Matthias Busse,1,carlos vargas-silva,matthias busse
Carlos Vargas-silva,Mikkel Barslund,1,carlos vargas-silva,mikkel barslund
Carlos Vargas-silva,Pawel Kaczmarczyk,1,carlos vargas-silva,pawel kaczmarczyk
Carlos Vargas-silva,Timo Baas,1,carlos vargas-silva,timo baas
Casado Jm,Costa S,1,casado jm,sonia costa
Casado Jm,Mccarthy Y,1,casado jm,yvonne mccarthy
Casado Jm,Sierminska E,1,casado jm,eva sierminska
Casado Jm,Tzamourani P,1,casado jm,panagiota tzamourani
Casado Jm,Villanueva E,1,casado jm,ernesto villanueva
Casado Jm,Zavadil T,1,casado jm,tibor zavadil
Caterina Migliorini,Daniela Valensin,1,caterina migliorini,daniela valensin
Caterina Migliorini,Elena Gaggelli,1,caterina migliorini,elena gaggelli
Caterina Migliorini,Francesco Berti,1,caterina migliorini,francesco berti
Caterina Migliorini,Gianni Valensin,1,caterina migliorini,gianni valensin
Caterina Migliorini,Hanna Miecznikowska,1,caterina migliorini,hanna miecznikowska
Caterina Migliorini,Henryk Kozlowski,1,caterina migliorini,henryk kozlowski
Caterina Migliorini,Krzysztof Rolka,1,caterina migliorini,krzysztof rolka
Caterina Migliorini,Maurizio Remelli,1,caterina migliorini,maurizio remelli
Caterina Migliorini,Rebecca Pogni,1,caterina migliorini,rebecca pogni
Caterina Migliorini,Remo Guerrini,1,caterina migliorini,remo guerrini
Chaboureau J-p,Cheinet S,1,chaboureau j-p,cheinet s
Chaboureau J-p,Grabowski W,1,chaboureau j-p,wojciech w grabowski
Chaboureau J-p,Grenier H,1,chaboureau j-p,grenier h
Chaboureau J-p,Guichard F,1,chaboureau j-p,francoise guichard
Chaboureau J-p,Jones Cg,1,chaboureau j-p,jones cg
Chaboureau J-p,Kohler M,1,chaboureau j-p,kohler m
Chaboureau J-p,Petch Jc,1,chaboureau j-p,petch jc
Chaboureau J-p,Piriou J-m,1,chaboureau j-p,piriou j-m
Chaboureau J-p,Redelsperger J-l,1,chaboureau j-p,redelsperger j-l
Chaboureau J-p,Tailleux R,1,chaboureau j-p,tailleux r
Chaboureau J-p,Tomasini M,1,chaboureau j-p,tomasini m
Charles J seman,Daniel E johnson,1,charles j seman,daniel e johnson
Charles J seman,David A randall,1,charles j seman,david a randall
Charles J seman,Donghai Wang,1,charles j seman,donghai wang
Charles J seman,Francoise Guichard,1,charles j seman,francoise guichard
Charles J seman,Jon C petch,1,charles j seman,jon c petch
Charles J seman,Kuan-man Xu,1,charles j seman,kuan-man xu
Charles J seman,Leo J donner,1,charles j seman,leo j donner
Charles J seman,Marat Khairoutdinov,1,charles j seman,marat khairoutdinov
Charles J seman,Ming-hua Zhang,1,charles j seman,ming-hua zhang
Charles J seman,Richard T cederwall,1,charles j seman,richard t cederwall
Charles J seman,Shao Cheng xie,1,charles j seman,shao cheng xie
Charles J seman,Steven K krueger,1,charles j seman,steven k krueger
Charles J seman,Wei-kuo Tao,1,charles j seman,wei-kuo tao
Charles J seman,Wojciech W grabowski,1,charles j seman,wojciech w grabowski
Charles J seman,Yio John j,1,charles j seman,yio john j
Cheinet S,Grabowski W,1,cheinet s,wojciech w grabowski
Cheinet S,Grenier H,1,cheinet s,grenier h
Cheinet S,Guichard F,1,cheinet s,francoise guichard
Cheinet S,Jones Cg,1,cheinet s,jones cg
Cheinet S,Kohler M,1,cheinet s,kohler m
Cheinet S,Petch Jc,1,cheinet s,petch jc
Cheinet S,Piriou J-m,1,cheinet s,piriou j-m
Cheinet S,Redelsperger J-l,1,cheinet s,redelsperger j-l
Cheinet S,Tailleux R,1,cheinet s,tailleux r
Cheinet S,Tomasini M,1,cheinet s,tomasini m
Cheng A,Forbes R,1,cheng a,forbes r
Cheng A,Grabowski Ww,1,cheng a,grabowski ww
Cheng A,Halliwell C,1,cheng a,halliwell c
Cheng A,Khairoutdinov M,1,cheng a,marat khairoutdinov
Cheng A,Lang S,1,cheng a,lang s
Cheng A,Nasuno T,1,cheng a,nasuno t
Cheng A,Petch J,1,cheng a,jon c petch
Cheng A,Tao W-k,1,cheng a,tao w-k
Cheng A,Wong R,1,cheng a,wong r
Cheng A,Wu X,1,cheng a,xiaoqing wu
Cheng A,Xu K-m,1,cheng a,xu k-m
Chilton S,Czajkowski M,1,chilton s,miko_aj czajkowski
Chilton S,Desaigues B,1,chilton s,desaigues b
Chilton S,Farreras V,1,chilton s,farreras v
Chilton S,Hutchison M,1,chilton s,hutchison m
Chilton S,Jeanrenaud C,1,chilton s,jeanrenaud c
Chilton S,Kaderjak P,1,chilton s,kaderjak p
Chilton S,Maca V,1,chilton s,maca v
Chilton S,Markiewicz O,1,chilton s,markiewicz o
Chilton S,Markowska A,1,chilton s,markowska a
Chilton S,Metcalf H,1,chilton s,metcalf h
Chilton S,Navrud S,1,chilton s,stale navrud
Chilton S,Nielsen Seested j,1,chilton s,nielsen seested j
Chilton S,Ortiz R,1,chilton s,ortiz r
Chilton S,Pellegrini S,1,chilton s,pellegrini s
Chilton S,Rabl A,1,chilton s,rabl a
Chilton S,Riera R,1,chilton s,riera r
Chilton S,Scasny M,1,chilton s,milan scasny
Chilton S,Stoeckel M-e,1,chilton s,stoeckel m-e
Chilton S,Szanto R,1,chilton s,szanto r
Chilton S,Urban J,1,chilton s,urban j
Christian A vossler,Ewa Zawojska,1,christian a vossler,ewa zawojska
Christian A vossler,Mikolaj Czajkowski,1,christian a vossler,mikolaj czajkowski
Christian A vossler,Wiktor Budzinski,1,christian a vossler,wiktor budzinski
Christian J delaunay,Marta Lubieniecka,2,christian j delaunay,marta lubieniecka
Christian J delaunay,Torrisi Richard c,2,christian j delaunay,richard c torrisi
Christina-anastasia Rapidi,Conran Joseph,1,christina-anastasia rapidi,conran joseph
Christina-anastasia Rapidi,James Middleton,1,christina-anastasia rapidi,james middleton
Christina-anastasia Rapidi,Jerzy Mycielski,1,christina-anastasia rapidi,mycielski jerzy
Christina-anastasia Rapidi,Jolanta Kujawa,1,christina-anastasia rapidi,jolanta kujawa
Christina-anastasia Rapidi,Maria Cristina pagliacci,1,christina-anastasia rapidi,maria cristina pagliacci
Christina-anastasia Rapidi,Piotr Tederko,1,christina-anastasia rapidi,piotr tederko
Christopher Kobierzycki,Filip A dabrowski,1,christopher kobierzycki,filip a dabrowski
Christopher Kobierzycki,Lukasz Michalowski,1,christopher kobierzycki,lukasz michalowski
Christopher Kobierzycki,Marcin Chlebus,1,christopher kobierzycki,marcin chlebus
Christopher Kobierzycki,Miroslaw Wielgos,1,christopher kobierzycki,miroslaw wielgos
Cichocki S,Joanna Tyrowicz,1,cichocki s,joanna tyrowicz
Cichocki S,Marcinkowska I,1,cichocki s,marcinkowska i
Cichocki S,Saczuk K,2,cichocki s,saczuk k
Cichocki S,Schneider F,1,cichocki s,schneider f
Cichocki S,Strzelecki P,4,cichocki s,strzelecki p
Cichocki S,Tyrowicz J,3,cichocki s,tyrowicz j
Cichocki S,Wyszynski R,4,cichocki s,wyszynski r
Cichocki Stanislaw,Gradzewicz Michal,1,cichocki stanislaw,gradzewicz michal
Cichocki Stanislaw,Grela Marcin,1,cichocki stanislaw,grela marcin
Cichocki Stanislaw,Growiec Jakub,1,cichocki stanislaw,growiec jakub
Cichocki Stanislaw,Hagemejer Jan,1,cichocki stanislaw,hagemejer jan
Cichocki Stanislaw,Izabela Tymoczko d,1,cichocki stanislaw,izabela tymoczko d
Cichocki Stanislaw,Kosior Anna,1,cichocki stanislaw,kosior anna
Cichocki Stanislaw,Lewkowicz Jacek,1,cichocki stanislaw,lewkowicz jacek
Cichocki Stanislaw,Michalek Tomasz,1,cichocki stanislaw,michalek tomasz
Cichocki Stanislaw,Mroczek Wojciech,1,cichocki stanislaw,mroczek wojciech
Cichocki Stanislaw,Muck Jakub,1,cichocki stanislaw,muck jakub
Cichocki Stanislaw,Niechcial Marek,1,cichocki stanislaw,niechcial marek
Cichocki Stanislaw,Piasecki Tomasz,1,cichocki stanislaw,piasecki tomasz
Cichocki Stanislaw,Popowski Piotr,1,cichocki stanislaw,popowski piotr
Cichocki Stanislaw,Puchalska Katarzyna,1,cichocki stanislaw,puchalska katarzyna
Cichocki Stanislaw,Rola-janicka Magdalena,1,cichocki stanislaw,rola-janicka magdalena
Cichocki Stanislaw,Rubaszek Michal,1,cichocki stanislaw,rubaszek michal
Cichocki Stanislaw,Slubowski Rafal,1,cichocki stanislaw,slubowski rafal
Cichocki Stanislaw,Stazka-gawrysiak Agnieszka,1,cichocki stanislaw,stazka-gawrysiak agnieszka
Cichocki Stanislaw,Suleja Wawrzyniec,1,cichocki stanislaw,suleja wawrzyniec
Cichocki Stanislaw,Tchorek Grzegorz,1,cichocki stanislaw,tchorek grzegorz
Cichocki Stanislaw,Tomkiewicz Marcin,1,cichocki stanislaw,tomkiewicz marcin
Cichocki Stanislaw,Wierus Kamil,1,cichocki stanislaw,wierus kamil
Cieslik A,Michalek J,1,cieslik a,jan j michalek
Cieslik A,Mycielski J,1,cieslik a,mycielski j
Cieslik Andrzej,Michalek Jj,1,andrzej cieslik,michalek jj
Cieslik Andrzej,Mycielski Jerzy,1,andrzej cieslik,jerzy mycielski
Claire Armstrong,Jannike Falk-petersen,1,claire armstrong,jannike falk-petersen
Claire Armstrong,Margrethe Aanesen,1,claire armstrong,margrethe aanesen
Claire Armstrong,Mikolaj Czajkowski,1,claire armstrong,mikolaj czajkowski
Claire Armstrong,Nick Hanley,1,claire armstrong,nick hanley
Claire Armstrong,Stale Navrud,1,claire armstrong,stale navrud
Claus Brand,Marcin Bielecki,1,claus brand,marcin bielecki
Clement Marsilli,Floriane Van den,1,clement marsilli,floriane van den
Clement Marsilli,Grzegorz Wesolowski,1,clement marsilli,grzegorz wesolowski
Clement Marsilli,Isabella Moder,1,clement marsilli,isabella moder
Clement Marsilli,Joel Graca alves,1,clement marsilli,joel graca alves
Clement Marsilli,Juan Carlos berganza,1,clement marsilli,juan carlos berganza
Clement Marsilli,Lilian Kreitz,1,clement marsilli,lilian kreitz
Clement Marsilli,Luis Molina sanchez,1,clement marsilli,luis molina sanchez
Clement Marsilli,Markus Eller,1,clement marsilli,markus eller
Clement Marsilli,Rafael Cezar,1,clement marsilli,rafael cezar
Clement Marsilli,Roland Beck,1,clement marsilli,roland beck
Clement Marsilli,Valerio Nispi landi,1,clement marsilli,valerio nispi landi
Collins Lr,Devenish Bj,1,collins lr,devenish bj
Collins Lr,Ijzermans Rha,1,collins lr,ijzermans rha
Collins Lr,Peter Bartello,1,collins lr,peter bartello
Collins Lr,Reeks Mw,1,collins lr,reeks mw
Collins Lr,Szymon P malinowski,1,collins lr,szymon p malinowski
Collins Lr,Vassilicos Jc,1,collins lr,vassilicos jc
Collins Lr,Wang L-p,1,collins lr,wang l-p
Collins Lr,Warhaft Z,1,collins lr,warhaft z
Collins Lr,Wojciech W grabowski,1,collins lr,wojciech w grabowski
Conran Joseph,James Middleton,1,conran joseph,james middleton
Conran Joseph,Jerzy Mycielski,1,conran joseph,mycielski jerzy
Conran Joseph,Jolanta Kujawa,1,conran joseph,jolanta kujawa
Conran Joseph,Maria Cristina pagliacci,1,conran joseph,maria cristina pagliacci
Conran Joseph,Piotr Tederko,1,conran joseph,piotr tederko
Corinna Hoose,Derek J posselt,1,corinna hoose,derek j posselt
Corinna Hoose,Diedenhoven Van bastiaan,1,corinna hoose,diedenhoven van bastiaan
Corinna Hoose,Hanna Pawlowska,1,corinna hoose,hanna pawlowska
Corinna Hoose,Hugh Morrison,1,corinna hoose,hugh morrison
Corinna Hoose,Jason A milbrandt,1,corinna hoose,jason a milbrandt
Corinna Hoose,Jerry Y harrington,1,corinna hoose,jerry y harrington
Corinna Hoose,Karly J reimel,1,corinna hoose,karly j reimel
Corinna Hoose,Lier-walqui Van marcus,1,corinna hoose,lier-walqui van marcus
Corinna Hoose,Lulin Xue,1,corinna hoose,lulin xue
Corinna Hoose,Matthew R kumjian,1,corinna hoose,matthew r kumjian
Corinna Hoose,Olivier P prat,1,corinna hoose,olivier p prat
Corinna Hoose,Shin-ichiro Shima,1,corinna hoose,shin-ichiro shima
Corinna Hoose,Wojciech W grabowski,1,corinna hoose,wojciech w grabowski
Costa S,Mccarthy Y,1,sonia costa,yvonne mccarthy
Costa S,Sierminska E,1,sonia costa,eva sierminska
Costa S,Tzamourani P,1,sonia costa,panagiota tzamourani
Costa S,Villanueva E,1,sonia costa,ernesto villanueva
Costa S,Zavadil T,1,sonia costa,tibor zavadil
Cukrowska E,Gebska J,1,cukrowska e,gebska j
Cukrowska E,Julian Zawistowski,1,cukrowska e,julian zawistowski
Cukrowska E,Kowal P,1,cukrowska e,kowal p
Cukrowska E,Regulski A,1,cukrowska e,regulski a
Cukrowska E,Rosik P,1,cukrowska e,rosik p
Cukrowska E,Szczygielski K,1,cukrowska e,krzysztof szczygielski
Cukrowska E,Szpor A,1,cukrowska e,szpor a
Cukrowska E,Zub M,1,cukrowska e,zub m
Czajkowski M,Desaigues B,1,miko_aj czajkowski,desaigues b
Czajkowski M,Farreras V,1,miko_aj czajkowski,farreras v
Czajkowski M,Hutchison M,1,miko_aj czajkowski,hutchison m
Czajkowski M,Jeanrenaud C,1,miko_aj czajkowski,jeanrenaud c
Czajkowski M,Kaderjak P,1,miko_aj czajkowski,kaderjak p
Czajkowski M,Maca V,1,miko_aj czajkowski,maca v
Czajkowski M,Markiewicz O,1,miko_aj czajkowski,markiewicz o
Czajkowski M,Markowska A,1,miko_aj czajkowski,markowska a
Czajkowski M,Metcalf H,1,miko_aj czajkowski,metcalf h
Czajkowski M,Navrud S,1,miko_aj czajkowski,stale navrud
Czajkowski M,Nielsen Seested j,1,miko_aj czajkowski,nielsen seested j
Czajkowski M,Ortiz R,1,miko_aj czajkowski,ortiz r
Czajkowski M,Pellegrini S,1,miko_aj czajkowski,pellegrini s
Czajkowski M,Rabl A,1,miko_aj czajkowski,rabl a
Czajkowski M,Riera R,1,miko_aj czajkowski,riera r
Czajkowski M,Scasny M,1,miko_aj czajkowski,milan scasny
Czajkowski M,Stoeckel M-e,1,miko_aj czajkowski,stoeckel m-e
Czajkowski M,Szanto R,1,miko_aj czajkowski,szanto r
Czajkowski M,Urban J,1,miko_aj czajkowski,urban j
Czapinski J,Dorabialski W,3,czapinski j,dorabialski w
Czapinski J,Gilis-januszewska A,3,czapinski j,gilis-januszewska a
Czapinski J,Kalbarczyk M,3,czapinski j,kalbarczyk m
Czapinski J,Kula G,3,czapinski j,kula g
Czapinski J,Myck M,3,czapinski j,myck m
Czapinski J,Nicinska A,3,czapinski j,nicinska a
Czapinski J,Topor-madry R,3,czapinski j,topor-madry r
Czapinski J,Wisniewski M,2,czapinski j,wisniewski m
Czapinski J,Wisniewski R,1,czapinski j,wisniewski r
Czarny A,Janicka A,1,anna czarny,anna barbara janicka
Czarny A,Zaczynska E,1,anna czarny,ewa zaczynska
Czarny A,Zawislak M,1,anna czarny,maciej zawislak
Dagmara Kociuba,Katarzyna Kopczewska,1,dagmara kociuba,katarzyna kopczewska
Dagmara Kociuba,Pawel Churski,2,dagmara kociuba,pawel churski
Dagmara Mycielska,Gabriela Grotkowska,2,dagmara mycielska,gabriela grotkowska
Dagmara Mycielska,Jan Jakub michalek,2,dagmara mycielska,jan jakub michalek
Dagmara Mycielska,Joanna Tyrowicz,2,dagmara mycielska,joanna tyrowicz
Dagmara Mycielska,Lukasz Goczek,5,dagmara mycielska,lukasz goczek
Dagmara Mycielska,Maurice Obstfeld,2,dagmara mycielska,maurice obstfeld
Dagmara Mycielska,Paul Robin krugman,2,dagmara mycielska,paul robin krugman
Dagmara Mycielska,Pawel Gieraltowski,2,dagmara mycielska,pawel gieraltowski
Dagmara Mycielska,Wlodzimierz Siwinski,2,dagmara mycielska,wlodzimierz siwinski
Daija Angeli,Daiva Semeniene,1,daija angeli,daiva semeniene
Daija Angeli,Heini Ahtiainen,1,daija angeli,heini ahtiainen
Daija Angeli,Ieva Oskolokaite,1,daija angeli,ieva oskolokaite
Daija Angeli,James Cr smart,1,daija angeli,james cr smart
Daija Angeli,Janne Artell,1,daija angeli,janne artell
Daija Angeli,Jurgen Meyerhoff,1,daija angeli,jurgen meyerhoff
Daija Angeli,Kari Hyytiainen,1,daija angeli,kari hyytiainen
Daija Angeli,Kim Dahlbo,1,daija angeli,kim dahlbo
Daija Angeli,Kristine Pakalniete,1,daija angeli,kristine pakalniete
Daija Angeli,Linus Hasselstrom,1,daija angeli,linus hasselstrom
Daija Angeli,Louise Martinsen,1,daija angeli,louise martinsen
Daija Angeli,Marie Maar,1,daija angeli,marie maar
Daija Angeli,Mikolaj Czajkowski,1,daija angeli,mikolaj czajkowski
Daija Angeli,Mohammed H alemu,1,daija angeli,mohammed h alemu
Daija Angeli,Tea Nommann,1,daija angeli,tea nommann
Daija Angeli,Tore Soderqvist,1,daija angeli,tore soderqvist
Daija Angeli,Vivi Fleming-lehtinen,1,daija angeli,vivi fleming-lehtinen
Daija Angeli,Yulia Khaleeva,1,daija angeli,yulia khaleeva
Daiva Semeniene,Heini Ahtiainen,1,daiva semeniene,heini ahtiainen
Daiva Semeniene,Ieva Oskolokaite,1,daiva semeniene,ieva oskolokaite
Daiva Semeniene,James Cr smart,1,daiva semeniene,james cr smart
Daiva Semeniene,Janne Artell,1,daiva semeniene,janne artell
Daiva Semeniene,Jurgen Meyerhoff,1,daiva semeniene,jurgen meyerhoff
Daiva Semeniene,Kari Hyytiainen,1,daiva semeniene,kari hyytiainen
Daiva Semeniene,Kim Dahlbo,1,daiva semeniene,kim dahlbo
Daiva Semeniene,Kristine Pakalniete,1,daiva semeniene,kristine pakalniete
Daiva Semeniene,Linus Hasselstrom,1,daiva semeniene,linus hasselstrom
Daiva Semeniene,Louise Martinsen,1,daiva semeniene,louise martinsen
Daiva Semeniene,Marie Maar,1,daiva semeniene,marie maar
Daiva Semeniene,Mikolaj Czajkowski,1,daiva semeniene,mikolaj czajkowski
Daiva Semeniene,Mohammed H alemu,1,daiva semeniene,mohammed h alemu
Daiva Semeniene,Tea Nommann,1,daiva semeniene,tea nommann
Daiva Semeniene,Tore Soderqvist,1,daiva semeniene,tore soderqvist
Daiva Semeniene,Vivi Fleming-lehtinen,1,daiva semeniene,vivi fleming-lehtinen
Daiva Semeniene,Yulia Khaleeva,1,daiva semeniene,yulia khaleeva
Daniel E johnson,David A randall,1,daniel e johnson,david a randall
Daniel E johnson,Donghai Wang,1,daniel e johnson,donghai wang
Daniel E johnson,Francoise Guichard,1,daniel e johnson,francoise guichard
Daniel E johnson,Jon C petch,1,daniel e johnson,jon c petch
Daniel E johnson,Kuan-man Xu,1,daniel e johnson,kuan-man xu
Daniel E johnson,Leo J donner,1,daniel e johnson,leo j donner
Daniel E johnson,Marat Khairoutdinov,1,daniel e johnson,marat khairoutdinov
Daniel E johnson,Ming-hua Zhang,1,daniel e johnson,ming-hua zhang
Daniel E johnson,Richard T cederwall,1,daniel e johnson,richard t cederwall
Daniel E johnson,Shao Cheng xie,1,daniel e johnson,shao cheng xie
Daniel E johnson,Steven K krueger,1,daniel e johnson,steven k krueger
Daniel E johnson,Wei-kuo Tao,1,daniel e johnson,wei-kuo tao
Daniel E johnson,Wojciech W grabowski,1,daniel e johnson,wojciech w grabowski
Daniel E johnson,Yio John j,1,daniel e johnson,yio john j
Daniel Oesterwind,Erik Bonsdorff,1,daniel oesterwind,erik bonsdorff
Daniel Oesterwind,Frank Melzner,1,daniel oesterwind,frank melzner
Daniel Oesterwind,Gerald Schwarz,1,daniel oesterwind,gerald schwarz
Daniel Oesterwind,Harri Kuosa,1,daniel oesterwind,harri kuosa
Daniel Oesterwind,Helen C andersson,1,daniel oesterwind,helen c andersson
Daniel Oesterwind,Henn Ojaveer,1,daniel oesterwind,henn ojaveer
Daniel Oesterwind,Jacob Carstensen,1,daniel oesterwind,jacob carstensen
Daniel Oesterwind,Jan Dierking,1,daniel oesterwind,jan dierking
Daniel Oesterwind,Jens Christian refsgaard,1,daniel oesterwind,jens christian refsgaard
Daniel Oesterwind,Kari Hyytiainen,1,daniel oesterwind,kari hyytiainen
Daniel Oesterwind,Karin Tonderski,1,daniel oesterwind,karin tonderski
Daniel Oesterwind,Kerstin Johannesson,1,daniel oesterwind,kerstin johannesson
Daniel Oesterwind,Klaus Hinsby,1,daniel oesterwind,klaus hinsby
Daniel Oesterwind,Linda Laikre,1,daniel oesterwind,linda laikre
Daniel Oesterwind,Marianne Zandersen,1,daniel oesterwind,marianne zandersen
Daniel Oesterwind,Michele Casini,1,daniel oesterwind,michele casini
Daniel Oesterwind,Mikolaj Czajkowski,1,daniel oesterwind,mikolaj czajkowski
Daniel Oesterwind,Monika Winder,1,daniel oesterwind,monika winder
Daniel Oesterwind,Piotr Margonski,1,daniel oesterwind,piotr margonski
Daniel Oesterwind,Sara Kurland,1,daniel oesterwind,sara kurland
Daniel Oesterwind,Seifeddine Jomaa,1,daniel oesterwind,seifeddine jomaa
Daniel Oesterwind,Thorsten Bh reusch,1,daniel oesterwind,thorsten bh reusch
